name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV,receptor,generator,split,threshold
addcarbon_250k_2,sim,rdkit,8352,250000,64/101,0.6336633663366337,0.033408,0.069588,17397,0.0077220077220077,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.85
addcarbon_250k_3,sim,rdkit,9034,250000,32/56,0.5714285714285714,0.036136,0.06294,15735,0.0035547656076427,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.85
addcarbon_250k_4,sim,rdkit,9198,250000,25/41,0.6097560975609756,0.036792,0.066908,16727,0.0027253897307314,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.85
addcarbon_250k_0,dis,rdkit,7405,250000,25/137,0.1824817518248175,0.02962,0.009564,2391,0.0033875338753387,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.9
addcarbon_250k_1,dis,rdkit,8896,250000,12/54,0.2222222222222222,0.035584,0.007876,1969,0.0013507429085997,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.9
addcarbon_250k_2,dis,rdkit,7729,250000,2/135,0.0148148148148148,0.030916,0.001908,477,0.0002588326646822,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.9
addcarbon_250k_3,dis,rdkit,7950,250000,29/161,0.1801242236024844,0.0318,0.014332,3583,0.0036611538947102,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.9
addcarbon_250k_4,dis,rdkit,6891,250000,30/245,0.1224489795918367,0.027564,0.017004,4251,0.0043725404459991,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.9
addcarbon_250k_0,sim,rdkit,5024,250000,104/364,0.2857142857142857,0.020096,0.136136,34034,0.0211382113821138,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.9
addcarbon_250k_1,sim,rdkit,7404,250000,56/186,0.3010752688172043,0.029616,0.075316,18829,0.0076211213935764,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.9
addcarbon_250k_2,sim,rdkit,8352,250000,49/101,0.4851485148514851,0.033408,0.03014,7535,0.0059014813922678,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.9
addcarbon_250k_3,sim,rdkit,9034,250000,23/56,0.4107142857142857,0.036136,0.031188,7797,0.0025524359116635,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.9
addcarbon_250k_4,sim,rdkit,9198,250000,19/41,0.4634146341463415,0.036792,0.031088,7772,0.0020699422595053,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.9
addcarbon_250k_0,dis,rdkit,7405,250000,12/137,0.0875912408759124,0.02962,0.002712,678,0.0016231570404436,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.95
addcarbon_250k_1,dis,rdkit,8896,250000,5/54,0.0925925925925925,0.035584,0.002588,647,0.0005623664379709,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.95
addcarbon_250k_2,dis,rdkit,7729,250000,0/135,0.0,0.030916,0.0,0,0.0,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.95
addcarbon_250k_3,dis,rdkit,7950,250000,12/161,0.0745341614906832,0.0318,0.005832,1458,0.00151171579743,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.95
addcarbon_250k_4,dis,rdkit,6891,250000,15/245,0.0612244897959183,0.027564,0.005468,1367,0.0021815008726003,0,Glucocorticoid_receptor,addcarbon_250k,dis,0.95
addcarbon_250k_0,sim,rdkit,5024,250000,49/364,0.1346153846153846,0.020096,0.05568,13920,0.0098492462311557,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.95
addcarbon_250k_1,sim,rdkit,7404,250000,18/186,0.0967741935483871,0.029616,0.031616,7904,0.0024370430544272,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.95
addcarbon_250k_2,sim,rdkit,8352,250000,19/101,0.1881188118811881,0.033408,0.0106,2650,0.0022800912036481,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.95
addcarbon_250k_3,sim,rdkit,9034,250000,14/56,0.25,0.036136,0.01576,3940,0.0015521064301552,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.95
addcarbon_250k_4,sim,rdkit,9198,250000,11/41,0.2682926829268293,0.036792,0.010404,2601,0.0011973440731468,0,Glucocorticoid_receptor,addcarbon_250k,sim,0.95
Molpher_250k_0,sim,rdkit,165002,250328,357/364,0.9807692307692308,0.6591432041161995,3.193769774056438,799490,0.0021683014971605,0,Glucocorticoid_receptor,Molpher_250k,sim,0.5
Molpher_250k_1,sim,rdkit,166135,249563,184/186,0.989247311827957,0.6657036499801653,1.5402162980890597,384381,0.0011087610198191,0,Glucocorticoid_receptor,Molpher_250k,sim,0.5
Molpher_250k_2,sim,rdkit,165415,249753,101/101,1.0,0.6623143665941951,1.0170448403022183,254010,0.0006109585395066,0,Glucocorticoid_receptor,Molpher_250k,sim,0.5
Molpher_250k_3,sim,rdkit,166261,249710,54/56,0.9642857142857144,0.6658163469624765,0.5208521885387049,130062,0.0003248960633426,0,Glucocorticoid_receptor,Molpher_250k,sim,0.5
Molpher_250k_4,sim,rdkit,168329,249904,38/41,0.926829268292683,0.673574652666624,0.2824044433062296,70574,0.0002257993594428,0,Glucocorticoid_receptor,Molpher_250k,sim,0.5
Molpher_250k_0,sim,rdkit,165002,250328,353/364,0.9697802197802198,0.6591432041161995,1.778962001853568,445324,0.0021439547157893,0,Glucocorticoid_receptor,Molpher_250k,sim,0.55
Molpher_250k_1,sim,rdkit,166135,249563,182/186,0.978494623655914,0.6657036499801653,0.8406694902689902,209800,0.0010966960524967,0,Glucocorticoid_receptor,Molpher_250k,sim,0.55
Molpher_250k_2,sim,rdkit,165415,249753,100/101,0.99009900990099,0.6623143665941951,0.6351395178436295,158628,0.0006049057859238,0,Glucocorticoid_receptor,Molpher_250k,sim,0.55
Molpher_250k_3,sim,rdkit,166261,249710,53/56,0.9464285714285714,0.6658163469624765,0.3223098794601738,80484,0.0003188775510204,0,Glucocorticoid_receptor,Molpher_250k,sim,0.55
Molpher_250k_4,sim,rdkit,168329,249904,38/41,0.926829268292683,0.673574652666624,0.1664839298290543,41605,0.0002257993594428,0,Glucocorticoid_receptor,Molpher_250k,sim,0.55
Molpher_250k_0,dis,rdkit,165306,249926,136/137,0.9927007299270072,0.6614197802549555,0.4596720629306274,114884,0.0008233940788278,0,Glucocorticoid_receptor,Molpher_250k,dis,0.5
Molpher_250k_1,dis,rdkit,190504,284901,45/54,0.8333333333333334,0.6686673616449222,0.448310114741612,127724,0.0002362713234869,0,Glucocorticoid_receptor,Molpher_250k,dis,0.5
Molpher_250k_2,dis,rdkit,167224,249947,131/135,0.9703703703703704,0.6690378360212365,0.2208388178293798,55198,0.0007839945419616,0,Glucocorticoid_receptor,Molpher_250k,dis,0.5
Molpher_250k_3,dis,rdkit,164853,249802,152/161,0.9440993788819876,0.6599346682572598,0.8568546288660619,214044,0.0009228844997905,0,Glucocorticoid_receptor,Molpher_250k,dis,0.5
Molpher_250k_4,dis,rdkit,163531,249913,235/245,0.9591836734693876,0.65435171439661,0.9551523930327754,238705,0.0014391044483637,0,Glucocorticoid_receptor,Molpher_250k,dis,0.5
Molpher_250k_0,dis,rdkit,165306,249926,129/137,0.9416058394160584,0.6614197802549555,0.2254987476292982,56358,0.0007809804028405,0,Glucocorticoid_receptor,Molpher_250k,dis,0.55
Molpher_250k_1,dis,rdkit,190504,284901,45/54,0.8333333333333334,0.6686673616449222,0.2372894444034945,67604,0.0002362713234869,0,Glucocorticoid_receptor,Molpher_250k,dis,0.55
Molpher_250k_2,dis,rdkit,167224,249947,122/135,0.9037037037037036,0.6690378360212365,0.0648697523875061,16214,0.0007300929970915,0,Glucocorticoid_receptor,Molpher_250k,dis,0.55
Molpher_250k_3,dis,rdkit,164853,249802,148/161,0.9192546583850932,0.6599346682572598,0.4717135971689578,117835,0.0008985762423727,0,Glucocorticoid_receptor,Molpher_250k,dis,0.55
Molpher_250k_4,dis,rdkit,163531,249913,214/245,0.8734693877551021,0.65435171439661,0.5770208032395273,144205,0.0013103351151441,0,Glucocorticoid_receptor,Molpher_250k,dis,0.55
Molpher_250k_0,dis,rdkit,165306,249926,115/137,0.8394160583941606,0.6614197802549555,0.1163264326240567,29073,0.0006961638345914,0,Glucocorticoid_receptor,Molpher_250k,dis,0.6
Molpher_250k_1,dis,rdkit,190504,284901,45/54,0.8333333333333334,0.6686673616449222,0.1197222894970533,34109,0.0002362713234869,0,Glucocorticoid_receptor,Molpher_250k,dis,0.6
Molpher_250k_2,dis,rdkit,167224,249947,108/135,0.8,0.6690378360212365,0.0231169007829659,5778,0.0006462576892697,0,Glucocorticoid_receptor,Molpher_250k,dis,0.6
Molpher_250k_3,dis,rdkit,164853,249802,138/161,0.8571428571428571,0.6599346682572598,0.260606400269013,65100,0.0008378107640469,0,Glucocorticoid_receptor,Molpher_250k,dis,0.6
Molpher_250k_4,dis,rdkit,163531,249913,186/245,0.7591836734693878,0.65435171439661,0.3506700331715437,87637,0.0011386941749058,0,Glucocorticoid_receptor,Molpher_250k,dis,0.6
Molpher_250k_0,sim,rdkit,165002,250328,347/364,0.9532967032967034,0.6591432041161995,1.015799271355981,254283,0.0021074367617138,0,Glucocorticoid_receptor,Molpher_250k,sim,0.6
Molpher_250k_1,sim,rdkit,166135,249563,173/186,0.9301075268817204,0.6657036499801653,0.4597476388727495,114736,0.0010424072980561,0,Glucocorticoid_receptor,Molpher_250k,sim,0.6
Molpher_250k_2,sim,rdkit,165415,249753,98/101,0.9702970297029704,0.6623143665941951,0.4081072099234043,101926,0.0005928004984363,0,Glucocorticoid_receptor,Molpher_250k,sim,0.6
Molpher_250k_3,sim,rdkit,166261,249710,52/56,0.9285714285714286,0.6658163469624765,0.2118217131872972,52894,0.0003128591111191,0,Glucocorticoid_receptor,Molpher_250k,sim,0.6
Molpher_250k_4,sim,rdkit,168329,249904,33/41,0.8048780487804879,0.673574652666624,0.1001944746782764,25039,0.0001960830916955,0,Glucocorticoid_receptor,Molpher_250k,sim,0.6
Molpher_250k_0,dis,rdkit,165306,249926,102/137,0.7445255474452555,0.6614197802549555,0.065363347550875,16336,0.0006174184644439,0,Glucocorticoid_receptor,Molpher_250k,dis,0.65
Molpher_250k_1,dis,rdkit,190504,284901,45/54,0.8333333333333334,0.6686673616449222,0.0570864967128932,16264,0.0002362713234869,0,Glucocorticoid_receptor,Molpher_250k,dis,0.65
Molpher_250k_2,dis,rdkit,167224,249947,73/135,0.5407407407407407,0.6690378360212365,0.010954322316331,2738,0.0004367308601204,0,Glucocorticoid_receptor,Molpher_250k,dis,0.65
Molpher_250k_3,dis,rdkit,164853,249802,112/161,0.6956521739130435,0.6599346682572598,0.1468523070271655,36684,0.0006798550451921,0,Glucocorticoid_receptor,Molpher_250k,dis,0.65
Molpher_250k_4,dis,rdkit,163531,249913,172/245,0.7020408163265306,0.65435171439661,0.2070080387975015,51734,0.0010528957694403,0,Glucocorticoid_receptor,Molpher_250k,dis,0.65
Molpher_250k_0,sim,rdkit,165002,250328,334/364,0.9175824175824177,0.6591432041161995,0.574566169186028,143830,0.0020283236572983,0,Glucocorticoid_receptor,Molpher_250k,sim,0.65
Molpher_250k_1,sim,rdkit,166135,249563,162/186,0.8709677419354839,0.6657036499801653,0.2504978702772446,62515,0.0009760623715905,0,Glucocorticoid_receptor,Molpher_250k,sim,0.65
Molpher_250k_2,sim,rdkit,165415,249753,94/101,0.9306930693069309,0.6623143665941951,0.2464835257234147,61560,0.0005685908021364,0,Glucocorticoid_receptor,Molpher_250k,sim,0.65
Molpher_250k_3,sim,rdkit,166261,249710,50/56,0.8928571428571429,0.6658163469624765,0.1344840014416723,33582,0.0003008224485744,0,Glucocorticoid_receptor,Molpher_250k,sim,0.65
Molpher_250k_4,sim,rdkit,168329,249904,30/41,0.7317073170731707,0.673574652666624,0.0578862283116716,14466,0.000178254178575,0,Glucocorticoid_receptor,Molpher_250k,sim,0.65
Molpher_250k_0,sim,rdkit,165002,250328,309/364,0.8489010989010989,0.6591432041161995,0.3241706880572688,81149,0.0018762181756358,0,Glucocorticoid_receptor,Molpher_250k,sim,0.7
Molpher_250k_1,sim,rdkit,166135,249563,149/186,0.8010752688172043,0.6657036499801653,0.1393155235351394,34768,0.0008976660682226,0,Glucocorticoid_receptor,Molpher_250k,sim,0.7
Molpher_250k_2,sim,rdkit,165415,249753,91/101,0.900990099009901,0.6623143665941951,0.1421644584849831,35506,0.0005504342987104,0,Glucocorticoid_receptor,Molpher_250k,sim,0.7
Molpher_250k_3,sim,rdkit,166261,249710,49/56,0.875,0.6658163469624765,0.0784229706459493,19583,0.0002948042259283,0,Glucocorticoid_receptor,Molpher_250k,sim,0.7
Molpher_250k_4,sim,rdkit,168329,249904,27/41,0.6585365853658537,0.673574652666624,0.0335328766246238,8380,0.0001604259010588,0,Glucocorticoid_receptor,Molpher_250k,sim,0.7
Molpher_250k_0,dis,rdkit,165306,249926,81/137,0.5912408759124088,0.6614197802549555,0.0392156078199147,9801,0.0004902405810258,0,Glucocorticoid_receptor,Molpher_250k,dis,0.7
Molpher_250k_1,dis,rdkit,190504,284901,42/54,0.7777777777777778,0.6686673616449222,0.0260687045675515,7427,0.0002205164284739,0,Glucocorticoid_receptor,Molpher_250k,dis,0.7
Molpher_250k_2,dis,rdkit,167224,249947,39/135,0.2888888888888888,0.6690378360212365,0.006993482618315,1748,0.0002332745162544,0,Glucocorticoid_receptor,Molpher_250k,dis,0.7
Molpher_250k_3,dis,rdkit,164853,249802,90/161,0.5590062111801242,0.6599346682572598,0.0811522725998991,20272,0.000546239143497,0,Glucocorticoid_receptor,Molpher_250k,dis,0.7
Molpher_250k_4,dis,rdkit,163531,249913,152/245,0.6204081632653061,0.65435171439661,0.1257717685754642,31432,0.0009303521260382,0,Glucocorticoid_receptor,Molpher_250k,dis,0.7
Molpher_250k_0,sim,rdkit,165002,250328,288/364,0.7912087912087912,0.6591432041161995,0.1859640152120418,46552,0.0017484852532268,0,Glucocorticoid_receptor,Molpher_250k,sim,0.75
Molpher_250k_1,sim,rdkit,166135,249563,133/186,0.7150537634408602,0.6657036499801653,0.0767982433293396,19166,0.0008011951663232,0,Glucocorticoid_receptor,Molpher_250k,sim,0.75
Molpher_250k_2,sim,rdkit,165415,249753,86/101,0.8514851485148515,0.6623143665941951,0.0763274114825447,19063,0.0005201749239395,0,Glucocorticoid_receptor,Molpher_250k,sim,0.75
Molpher_250k_3,sim,rdkit,166261,249710,44/56,0.7857142857142857,0.6658163469624765,0.0444075127147491,11089,0.0002647141989086,0,Glucocorticoid_receptor,Molpher_250k,sim,0.75
Molpher_250k_4,sim,rdkit,168329,249904,26/41,0.6341463414634146,0.673574652666624,0.0191633587297522,4789,0.0001544832831262,0,Glucocorticoid_receptor,Molpher_250k,sim,0.75
Molpher_250k_0,dis,rdkit,165306,249926,60/137,0.437956204379562,0.6614197802549555,0.0239390859694469,5983,0.0003630950219672,0,Glucocorticoid_receptor,Molpher_250k,dis,0.75
Molpher_250k_1,dis,rdkit,190504,284901,35/54,0.6481481481481481,0.6686673616449222,0.0123797389268552,3527,0.0001837569368243,0,Glucocorticoid_receptor,Molpher_250k,dis,0.75
Molpher_250k_2,dis,rdkit,167224,249947,20/135,0.1481481481481481,0.6690378360212365,0.0039888456352746,997,0.0001196143632927,0,Glucocorticoid_receptor,Molpher_250k,dis,0.75
Molpher_250k_3,dis,rdkit,164853,249802,80/161,0.4968944099378882,0.6599346682572598,0.0449876302031208,11238,0.0004855164377658,0,Glucocorticoid_receptor,Molpher_250k,dis,0.75
Molpher_250k_4,dis,rdkit,163531,249913,138/245,0.563265306122449,0.65435171439661,0.0759024140400859,18969,0.0008445894254955,0,Glucocorticoid_receptor,Molpher_250k,dis,0.75
Molpher_250k_0,dis,rdkit,165306,249926,44/137,0.3211678832116788,0.6614197802549555,0.0128638076870753,3215,0.0002662439036197,0,Glucocorticoid_receptor,Molpher_250k,dis,0.8
Molpher_250k_1,dis,rdkit,190504,284901,30/54,0.5555555555555556,0.6686673616449222,0.0060512248114257,1724,0.0001575018112708,0,Glucocorticoid_receptor,Molpher_250k,dis,0.8
Molpher_250k_2,dis,rdkit,167224,249947,12/135,0.0888888888888888,0.6690378360212365,0.0016163426646449,404,7.176518431691506e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.8
Molpher_250k_3,dis,rdkit,164853,249802,66/161,0.4099378881987577,0.6599346682572598,0.0218933395249037,5469,0.0004005170310764,0,Glucocorticoid_receptor,Molpher_250k,dis,0.8
Molpher_250k_4,dis,rdkit,163531,249913,122/245,0.4979591836734693,0.65435171439661,0.0393056783760748,9823,0.0007465929049195,0,Glucocorticoid_receptor,Molpher_250k,dis,0.8
Molpher_250k_0,sim,rdkit,165002,250328,256/364,0.7032967032967034,0.6591432041161995,0.1007478188616535,25220,0.0015539072268825,0,Glucocorticoid_receptor,Molpher_250k,sim,0.8
Molpher_250k_1,sim,rdkit,166135,249563,117/186,0.6290322580645161,0.6657036499801653,0.0394128937382544,9836,0.000704742859208,0,Glucocorticoid_receptor,Molpher_250k,sim,0.8
Molpher_250k_2,sim,rdkit,165415,249753,74/101,0.7326732673267327,0.6623143665941951,0.0378894347615444,9463,0.000447559891376,0,Glucocorticoid_receptor,Molpher_250k,sim,0.8
Molpher_250k_3,sim,rdkit,166261,249710,36/56,0.6428571428571429,0.6658163469624765,0.0233751151335549,5837,0.0002165739208903,0,Glucocorticoid_receptor,Molpher_250k,sim,0.8
Molpher_250k_4,sim,rdkit,168329,249904,23/41,0.5609756097560976,0.673574652666624,0.0103999935975414,2599,0.0001366558530296,0,Glucocorticoid_receptor,Molpher_250k,sim,0.8
Molpher_250k_0,dis,rdkit,165306,249926,33/137,0.2408759124087591,0.6614197802549555,0.0068940406360282,1723,0.0001996696375088,0,Glucocorticoid_receptor,Molpher_250k,dis,0.85
Molpher_250k_1,dis,rdkit,190504,284901,23/54,0.4259259259259259,0.6686673616449222,0.0027623630664687,787,0.0001207469511394,0,Glucocorticoid_receptor,Molpher_250k,dis,0.85
Molpher_250k_2,dis,rdkit,167224,249947,9/135,0.0666666666666666,0.6690378360212365,0.0005761221378932,144,5.382292258469635e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.85
Molpher_250k_3,dis,rdkit,164853,249802,51/161,0.3167701863354037,0.6599346682572598,0.0095595711803748,2388,0.0003094622638074,0,Glucocorticoid_receptor,Molpher_250k,dis,0.85
Molpher_250k_4,dis,rdkit,163531,249913,96/245,0.3918367346938775,0.65435171439661,0.0163056743746823,4075,0.000587389482057,0,Glucocorticoid_receptor,Molpher_250k,dis,0.85
Molpher_250k_0,sim,rdkit,165002,250328,217/364,0.5961538461538461,0.6591432041161995,0.0470702438400818,11783,0.0013168674333222,0,Glucocorticoid_receptor,Molpher_250k,sim,0.85
Molpher_250k_1,sim,rdkit,166135,249563,95/186,0.510752688172043,0.6657036499801653,0.0184242055112336,4598,0.000572151288846,0,Glucocorticoid_receptor,Molpher_250k,sim,0.85
Molpher_250k_2,sim,rdkit,165415,249753,64/101,0.6336633663366337,0.6623143665941951,0.0172170104062814,4300,0.0003870554154495,0,Glucocorticoid_receptor,Molpher_250k,sim,0.85
Molpher_250k_3,sim,rdkit,166261,249710,30/56,0.5357142857142857,0.6658163469624765,0.0133795202434824,3341,0.0001804717531627,0,Glucocorticoid_receptor,Molpher_250k,sim,0.85
Molpher_250k_4,sim,rdkit,168329,249904,23/41,0.5609756097560976,0.673574652666624,0.0052940329086369,1323,0.0001366558530296,0,Glucocorticoid_receptor,Molpher_250k,sim,0.85
Molpher_250k_0,dis,rdkit,165306,249926,21/137,0.1532846715328467,0.6614197802549555,0.0035210422284996,880,0.0001270532716217,0,Glucocorticoid_receptor,Molpher_250k,dis,0.9
Molpher_250k_1,dis,rdkit,190504,284901,15/54,0.2777777777777778,0.6686673616449222,0.0012776367931316,364,7.874470441862784e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.9
Molpher_250k_2,dis,rdkit,167224,249947,6/135,0.0444444444444444,0.6690378360212365,0.0001480313826531,37,3.5881304644236864e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.9
Molpher_250k_3,dis,rdkit,164853,249802,37/161,0.2298136645962732,0.6599346682572598,0.0041472846494423,1036,0.0002244927676924,0,Glucocorticoid_receptor,Molpher_250k,dis,0.9
Molpher_250k_4,dis,rdkit,163531,249913,46/245,0.1877551020408163,0.65435171439661,0.0068183727937322,1704,0.0002813713796372,0,Glucocorticoid_receptor,Molpher_250k,dis,0.9
Molpher_250k_0,sim,rdkit,165002,250328,145/364,0.3983516483516483,0.6591432041161995,0.0194624652455977,4872,0.0008795501555893,0,Glucocorticoid_receptor,Molpher_250k,sim,0.9
Molpher_250k_1,sim,rdkit,166135,249563,76/186,0.4086021505376344,0.6657036499801653,0.0081622676438414,2037,0.0004576686599341,0,Glucocorticoid_receptor,Molpher_250k,sim,0.9
Molpher_250k_2,sim,rdkit,165415,249753,44/101,0.4356435643564356,0.6623143665941951,0.0065784995575628,1643,0.0002660684158649,0,Glucocorticoid_receptor,Molpher_250k,sim,0.9
Molpher_250k_3,sim,rdkit,166261,249710,24/56,0.4285714285714285,0.6658163469624765,0.0073004685435104,1823,0.0001443721915097,0,Glucocorticoid_receptor,Molpher_250k,sim,0.9
Molpher_250k_4,sim,rdkit,168329,249904,20/41,0.4878048780487805,0.673574652666624,0.0030411678084384,760,0.0001188290584579,0,Glucocorticoid_receptor,Molpher_250k,sim,0.9
Molpher_250k_0,dis,rdkit,165306,249926,16/137,0.1167883211678832,0.6614197802549555,0.0019485767787265,487,9.67995644019602e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.95
Molpher_250k_1,dis,rdkit,190504,284901,6/54,0.1111111111111111,0.6686673616449222,0.0004211989427906,120,3.149639366292559e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.95
Molpher_250k_2,dis,rdkit,167224,249947,3/135,0.0222222222222222,0.6690378360212365,5.601187451739769e-05,14,1.794033046088709e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.95
Molpher_250k_3,dis,rdkit,164853,249802,16/161,0.0993788819875776,0.6599346682572598,0.0011969479828023,299,9.70655860031425e-05,0,Glucocorticoid_receptor,Molpher_250k,dis,0.95
Molpher_250k_4,dis,rdkit,163531,249913,21/245,0.0857142857142857,0.65435171439661,0.0023448159959665,586,0.0001284325117729,0,Glucocorticoid_receptor,Molpher_250k,dis,0.95
Molpher_250k_0,sim,rdkit,165002,250328,78/364,0.2142857142857142,0.6591432041161995,0.007218529289572,1807,0.0004729451141131,0,Glucocorticoid_receptor,Molpher_250k,sim,0.95
Molpher_250k_1,sim,rdkit,166135,249563,39/186,0.2096774193548387,0.6657036499801653,0.0024042025460504,600,0.0002348039687891,0,Glucocorticoid_receptor,Molpher_250k,sim,0.95
Molpher_250k_2,sim,rdkit,165415,249753,24/101,0.2376237623762376,0.6623143665941951,0.0023262983828022,581,0.0001451106771226,0,Glucocorticoid_receptor,Molpher_250k,sim,0.95
Molpher_250k_3,sim,rdkit,166261,249710,20/56,0.3571428571428571,0.6658163469624765,0.0026190380841776,654,0.0001203072647541,0,Glucocorticoid_receptor,Molpher_250k,sim,0.95
Molpher_250k_4,sim,rdkit,168329,249904,15/41,0.3658536585365853,0.673574652666624,0.0012924963185863,323,8.911914635740342e-05,0,Glucocorticoid_receptor,Molpher_250k,sim,0.95
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,233923,249994,132/137,0.9635036496350364,0.9357144571469715,0.1876485035640855,46911,0.0005646068497076,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,235300,249993,45/54,0.8333333333333334,0.9412263543379216,0.0485533594940658,12138,0.0001912818005993,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,234609,249990,132/135,0.9777777777777776,0.9384735389415576,0.0759270370814832,18981,0.0005629550019831,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,232986,249998,148/161,0.9192546583850932,0.9319514556116448,0.2346378771030168,58659,0.0006356350767486,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,237157,249996,204/245,0.8326530612244898,0.9486431782908528,0.2839885438167011,70996,0.0008609302266694,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,236662,249996,352/364,0.967032967032967,0.9466631466103458,1.075305204883278,268822,0.0014895687867631,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,222025,249996,179/186,0.9623655913978496,0.8881142098273572,0.4241627866045857,106039,0.0008068660241789,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,239821,249996,96/101,0.9504950495049505,0.9592993487895808,0.0890974255588089,22274,0.0004004588591093,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,241641,249992,55/56,0.9821428571428572,0.9665949310377931,0.2206470607059426,55160,0.0002276621989684,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,233278,249993,39/41,0.951219512195122,0.9331381278675804,0.0280687859260059,7017,0.0001672104579422,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,233923,249994,113/137,0.8248175182481752,0.9357144571469715,0.0889661351872445,22241,0.0004832984046875,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,235300,249993,42/54,0.7777777777777778,0.9412263543379216,0.0218646122091418,5466,0.0001785274039565,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,234609,249990,127/135,0.9407407407407408,0.9384735389415576,0.01976879075163,4942,0.0005416193993568,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,232986,249998,130/161,0.8074534161490683,0.9319514556116448,0.1351450811606492,33786,0.0005582849486377,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,237157,249996,186/245,0.7591836734693878,0.9486431782908528,0.1551504824077185,38787,0.0007849061699532,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,236662,249996,338/364,0.9285714285714286,0.9466631466103458,0.5843213491415863,146078,0.0014302398402193,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,222025,249996,164/186,0.8817204301075269,0.8881142098273572,0.1705947295156722,42648,0.0007392015721555,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,239821,249996,89/101,0.8811881188118812,0.9592993487895808,0.0250444007104113,6261,0.000371247893481,0,Glucocorticoid_receptor,DrugEx_GT_epsilon_0.1_250k,sim,0.55
