smiles,active_scaf,active_fp,activity_category
N#Cc1ccc(CO[C@H](c2cnc(C3CC3)nc2)[C@H](CO)NC(=O)C(F)(F)F)c(Br)c1,0,0,non_active
Cc1nc(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=CO)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)sc1C,0,0,non_active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nc(NC3CCOCC3)ncc2[nH]1)C(F)(F)F,0,0,non_active
COc1ccc(/C=C2\OCc3ccc(O)c(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)N4)cc1,0,0,non_active
C[C@]12CCC(C=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ncccn1,0,0,non_active
CCC1(CCC(O)(Cc2cc(Cl)nc3ccccc23)C(F)(F)F)CCCc2ccccc21,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CCC[C@]2(O)C(=O)CSc1nnc(-c2ccccc2)o1,0,0,non_active
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)C2CC2C)c1,0,0,non_active
C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc2c(c1)COCO2,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCCO2,0,0,non_active
COc1ccc(C[C@@H](Oc2ccc(C#N)cc2Cl)[C@H](C)NC(=O)C(C)(F)F)cn1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1CN)C(F)(F)F,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CCSc1ccc2ccccc2n1,0,0,non_active
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=CO)C2CC2)cc1,0,0,non_active
CC/C=C\CC1Oc2cccc(OCC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(OCC(F)(F)F)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CCN(CC)Cc1cc(F)ccc1/C=C1\Oc2ccc(CO)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
Cc1ccc2c(NCCC(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cccc2n1,0,0,non_active
C=C[C@@H]1CO[C@@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32CC)O1,0,0,non_active
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)CNS(=O)(=O)C2CC2)cc1,0,0,non_active
C[C@H]1C[C@@H]2[C@H]3CCCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cncn2C)cn1C,0,0,non_active
CC(C)(CC(O)(C(=O)Nc1ccc2c(c1)COC2=O)C(F)C(F)F)c1ccccc1,0,0,non_active
CC(C)(CC(O)(CCn1ccc(=O)c2ccccc21)C(F)(F)F)c1ccccc1,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCc1ccc2ccccc2n1,0,0,non_active
Cc1ccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5=C4[C@@H](c4ccc(NC(C)C)cc4)C[C@@]32C)cc1,0,0,non_active
COc1ccc([C@@H](Oc2ccc(C#N)cc2)[C@H](C)NC(=O)C(C)C(F)F)cn1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)CN3CCC[C@H]3C(N)=O)c2)c1)c1ccccc1,0,0,non_active
CC[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC[C@@]32C)O[C@@H]1CC,0,0,non_active
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(C(=O)O[C@H]2CCCN(C(=O)C[C@H]3COC(=O)C3)C2)cc1)c1ccc(C2CC2)cc1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)C(CN1CCC(=O)c2ccccc21)C(F)(F)F,0,0,non_active
C[C@H](NC(C=O)C(C)(F)F)[C@@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
Cc1noc(=O)c2ccc(NC(C=O)C(O)(CC(C)(C)c3cccc4c3OCC4)C(F)(F)F)cc12,0,0,non_active
CCN(CC(O)C(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,0,0,non_active
COc1c(O)ccc2c1Cc1ccc3c(c1/C(=C/c1cccc(O)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(OC(F)(F)F)cc1C)O2)C(C)=CC(C)(C)N3,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3=O)c2)c1)c1ccc2c(c1)OCCOC2,0,0,non_active
C[C@@H](NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](CO)C[C@@]21C)c1ccccc1,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(CC#N)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)CC(C)(C)N2,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(CF)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0,0,non_active
COc1ccc(F)cc1CC(C)(C)CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,0,0,non_active
COc1ccc([C@@H](OCc2ccc(C#N)cc2)[C@H](C)NC(=O)C(C)(F)F)cn1,0,0,non_active
CCCC[C@H]1OC2(CCCC3=Cc4c(cnn4Cc4ccc(F)cc4)C[C@@]32C)O[C@@H]1CCCC,0,0,non_active
Cc1noc(=O)c2ccc(NC(C=O)C(O)(Cc3ccccc3)CC(C)(C)c3ccccc3)cc12,0,0,non_active
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(CF)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cncn2C)cn1C,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CCC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(C=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=CO)c1c(C)cc(C)cc1C,0,0,non_active
CCc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccc(C(F)(F)F)c3)[C@@H]3OCC4C=CC(=O)CCC4=C32)cc1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CNC1C[C@@H](C)C(=O)[C@@H](C)C1)C(F)(F)F,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(CC4CCCC4)CCCc4ccccc43)C(F)(F)F)cc12,0,0,non_active
Cc1cccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5C=C4[C@@H](c4ccc(N(C)C)cc4)C[C@@]32C)c1,0,0,non_active
C[C@]12CCc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCC[C@@H]3C(N)=CO)c2)c1)c1ccccc1,0,0,non_active
Cc1ccnc(SCC(=O)[C@@]2(OCC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1-c1ccccc1)O2)C(C)=CC(C)(C)CN3,0,0,non_active
CC[C@@H]1CC(C)(C)O[C@@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
CC(C)(CC(O)(C(=O)Nc1ccc2c(c1)COC2C=O)C(F)(F)F)c1cc(F)ccc1O,0,0,non_active
C[C@@H]1C[C@H]2C[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=CO)COc1ccc2ccccc2n1,0,0,non_active
CCO/N=C(\CC)c1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CC(=O)c1cc(OC(=CO)c3ccccc3)ccc12,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)C(Cc1ccc(C#N)cc1F)C(F)(F)F,0,0,non_active
CC1(C)COCC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)OC1,0,0,non_active
CCOc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1Cl)C(F)(F)F,0,0,non_active
C#C[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,0,0,non_active
Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1[C@@H]2C[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(O)C#CC(C)C,0,0,non_active
Cc1noc(C)c1-c1cc2c(c3c1OCO3)NC(C)(C)C(=CO)C2(C)C,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C/C=N/O)O2)C(C)=CC(C)(C)N3,0,0,non_active
CN(C)c1ccc([C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(Br)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CC1=CC(C)C(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2nccn2C)cn1C,0,0,non_active
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCCOC2,0,0,non_active
C[C@H]1C[C@H](C)OC2(CCC3=Cc4c(cnn4-c4ccc(CF)cc4)C[C@@]32C)O1,0,0,non_active
Cc1ccc(F)cc1CC(C)(C)CC(O)(Cc1cc2nc(N3CCOCC3)ncc2[nH]1)C(F)(F)F,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccsc4)c1)O2)C(C)=CC(C)(C)NC3,0,0,non_active
C[C@]12Cc3cnn(-c4ccccc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CCOc1cnc2ccccc2n1,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3C(F)(F)CF)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(C)cc1)O2)C(C)=CCC(C)(C)N3,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3CC=C1CCCC21O[C@H](c2ccccc2)[C@@H](c2ccccc2)O1,0,0,non_active
COc1cccc2c1Cc1ccc3c(c1C(C1C=CCCC1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCCc4ccncc4)cc3CC[C@@H]2C1,0,0,non_active
C[C@H](NC(=O)CC(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CC[S+]([O-])C3)c2)c1)c1ccc2c(c1)OCOC2,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1CF,0,0,non_active
C[C@@H](NC(C=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)c1ccccc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](OCc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCC[C@@H]3O)c2)c1)c1ccc2c(c1)OCOC2,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](OCc1ccc2c(cnn2-c2cccc(C(=O)N3CCC[C@@H]3C(N)=O)c2)c1)c1ccccc1,0,0,non_active
CCC1(CC(O)(CCc2cc3ccncc3[nH]2)C(F)(F)F)CCCc2ccccc21,0,0,non_active
CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc(Cl)c(Cl)c1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2C[C@H](O)c1ccc(F)nc1,0,0,non_active
C[C@H](NC(=O)CC(F)(F)F)[C@H](Oc1ccc(C(=O)O[C@H]2CCCN(C(=O)[C@H]3COC(=O)C3)C2)cc1)c1ccc(C2CC2)cc1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccsc4)c1)CO2)C(C)=CC(C)(C)N3,0,0,non_active
C[C@H](NC(C=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)COCO2,0,0,non_active
CCOc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)ccc1Cl)C(F)(F)F,0,0,non_active
COc1cc(F)ccc1-c1c(Cc2ccccc2)[nH]c2c(NS(C)(=O)=CO)cc(C(C)C)cc12,0,0,non_active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CCC1,0,1,only_fp
CCN(CC(O)(CNc1nc(C)nc2c1cnn2Cc1ccccc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,0,0,non_active
Cc1cc(NC[C@H](C)NS(=O)(=O)C(C)C)c2cnn(-c3cccc(C(=O)NC(C)C)c3C)c2c1,0,0,non_active
C/C=C/[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4C)C[C@@]32C)O[C@@H]1/C=C/C,0,0,non_active
Cc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc2nc(-c3cccnc3)ncc2[nH]1)C(F)(F)F,0,0,non_active
CN1CCN(c2ccc([C@H]3C[C@@]4(C)[C@@H](CC[C@@]4(O)C#CC(C)(C)C)[C@@H]4CCC5=CC(=CO)CC[C@@H]5[C@H]43)cc2)CC1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](CO)c1cc2ccccc2s1,0,0,non_active
COc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc2ccncc2[nH]1)C1CCCC1,0,0,non_active
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(CF)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)CO,0,0,non_active
CC/C=C\CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2Cc2cccc(C(=O)N[C@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3OCC4=CC(=O)CCCC4=C32)cc1,0,0,non_active
C[C@@H](NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2C[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)c1ccccc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(CC(=O)N[C@@H]3CCC[C@@H]3O)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)CC(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2nccn2C)cn1C,0,0,non_active
CCC(Cc1cc(C)c(OC)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1CO)O2)C(C)=CC(C)(C)NC3,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)CF,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1F)O2)C(C)=CCC(C)(C)N3,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCC[C@@H]3O)c2)c1)c1ccc2c(c1)OCOCC2,0,0,non_active
CC[C@@H](O)CNC(=O)c1cccc(-n2ncc3cc(O[C@H](Cc4ccc5c(c4)OCOC5)[C@H](C)NC(=O)C(C)(F)F)ccc32)c1,0,0,non_active
COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)C(C)N3,0,0,non_active
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](Cc3ccc(N(C)C)cc3)OC[C@@]21C,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(CF)cc4)c3C=C1CCC21O[C@H](c2ccccc2)[C@@H](c2ccccc2)O1,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4C=C3[C@@H](c3ccc(OC)cc3)OC[C@@]21C,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(-c4ccc(OCCO[C@H]5CC[C@@]6(C)[C@@H](C5)C[C@@H](O)[C@@H]5[C@@H]6C[C@H](O)[C@]6(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]56)cc4C)cc3)C[C@@]21C,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OCCCO[C@H]4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)c(C)c3)C[C@@]21C,0,0,non_active
CC[C@@H]1C[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3nc(C)ccc23)Cc2ccc(F)c(O)c21,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=CO)CCC4=C3[C@@H](c3ccc4oc(C(F)(F)F)nc4c3)C[C@@]21C,0,0,non_active
COCc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](Cc2ccccc2)NC(=O)C(C)(F)F)cn1,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)Cc1c(Cl)cccc1Cl,0,0,non_active
Cc1ncccc1NC(=O)Cc1ccc2c(c1)CC[C@@H]1C[C@@](O)(CCC(F)(F)F)CC[C@@]21Cc1ccccc1,0,0,non_active
C[C@H](NC(C=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCOC2,0,0,non_active
C[C@H]1C[C@H]2[C@@H]3CCC4C=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC1CCCC1)C(=O)CO,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3C(F)(F)F)C[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OCC(=O)NC1CCCC1)C(=O)CO,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CCc1cc(Cl)cc(Cl)c1)C(F)(F)F,0,0,non_active
C[C@]12CCCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,0,0,non_active
COc1ccc(CF)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1)C(F)(F)F,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(C=O)CO,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCc1ncnc2ccccc12,0,0,non_active
C[C@H](NC(=CO)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
CCN(CC(O)(CNCc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(C)cccc1C,0,0,non_active
Cc1ccnc(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CCC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,0,0,non_active
COCc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C(F)(F)F)cc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCO[C@H]4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)CO)CC[C@@H]45)cc3)C[C@@]21C,0,0,non_active
C[C@@H](NC(=O)O[C@]1(C(C=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)c1ccccc1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1C/C(C)=N/O)O2)C(C)=CC(C)(C)N3,0,0,non_active
Cc1cn(CCC(O)(CC(C)(C)c2cccc3c2OCC3)C(F)(F)F)cc(C)c1=O,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3CC=C1CCC[C@@H]2[C@@H](O)c1cc(Cl)sc1Cl,0,0,non_active
CC[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(C(=O)O[C@H]2CCCN(C(=O)[C@H]3COC(=O)C3)C2)cc1)c1ccc(C2CC2)cc1,0,0,non_active
C=CCOC(=O)O[C@H]1C[C@@]2(CC)[C@@H](CC[C@@]2(O)C#CC)[C@@H]2CCc3cc(C(=O)Nc4cccnc4C)ccc3[C@H]21,0,0,non_active
CCN(CC(O)(CNc1nc(C)nc2c1cnn2-c1ccccc1)C(F)C(F)F)S(=O)(=O)c1ccc(F)cc1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2C[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,0,0,non_active
Cc1ccncc1NC(=O)c1ccc2c(c1)CC[C@@H]1CC[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)CF)[C@H](Oc1ccc(C#N)cc1Br)c1cnc(C2CC2)nc1,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3COCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CCC1(CC(O)(CNC(=O)c2cnn(-c3ccccc3)c2N)CC(F)(F)F)CCCc2ccccc21,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2Cc2cccc(C(=O)N[C@@H]3CCOC3=O)c2)c1)c1ccccc1,0,0,non_active
CC(C)S(=O)(=O)Nc1ccc(Cc2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,1,0,only_scaf
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COCc1cnc2ccccc2n1,0,0,non_active
COCc1cc(F)ccc1-c1c(Cc2ccccc2)[nH]c2c(NS(C)(=O)=O)cc(C(C)C)cc12,0,0,non_active
CCN(CC(O)(CNCc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1C,0,0,non_active
Cc1nnc(C(=O)N[C@@H](C)[C@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2C)c2ccccc2)o1,0,0,non_active
CCN(CC(O)(CCNc1cc(C)cc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1,0,0,non_active
COc1c(O)ccc2c1Cc1ccc3c(c1/C(=C/c1cccc(-c4cccnc4)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
